holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,Hour,traffic_volume
0,269.09,0,0,40,Clouds,scattered clouds,22,2890
0,268.96,0,0,90,Clouds,overcast clouds,23,2453
0,268.62,0,0,75,Clouds,broken clouds,24,3714
0,268.31,0,0,90,Clouds,overcast clouds,1,2229
0,268.16,0,0,90,Clouds,overcast clouds,2,1051
0,267.94,0,0,90,Clouds,overcast clouds,3,511
0,266.74,0,0,75,Clouds,broken clouds,4,316
0,266.31,0,0,40,Clouds,scattered clouds,5,256
0,266.17,0,0,90,Clouds,overcast clouds,6,797
0,265.9,0,0,75,Clouds,broken clouds,7,2611
0,265.46,0,0,75,Clouds,broken clouds,8,5281
0,266.21,0,0,75,Clouds,broken clouds,9,4318
0,269.62,0,0,40,Clouds,scattered clouds,10,3826
0,270.89,0,0,20,Clouds,few clouds,11,3892
0,272.76,0,0,40,Clouds,scattered clouds,12,4197
0,272.89,0,0,75,Clouds,broken clouds,13,4630
0,273.08,0,0,75,Clouds,broken clouds,14,5194
0,273.21,0,0,75,Clouds,broken clouds,15,6235
0,272.42,0,0,75,Clouds,broken clouds,16,5549
0,271.52,0,0,75,Clouds,broken clouds,17,3913
0,270.95,0,0,75,Clouds,broken clouds,18,2617
0,270.87,0,0,75,Clouds,broken clouds,19,2093
0,270.77,0,0,90,Clouds,overcast clouds,20,1776
0,270.59,0,0,90,Clouds,overcast clouds,21,1343
0,270.59,0,0,90,Clouds,overcast clouds,22,2298
0,270.63,0,0,90,Clouds,overcast clouds,23,438
0,270.26,0,0,90,Clouds,overcast clouds,24,289
0,269.79,0,0,90,Clouds,overcast clouds,1,369
0,270.02,0,0,90,Clouds,overcast clouds,2,848
0,269.59,0,0,90,Snow,heavy snow,3,2410
0,268.85,0,0,90,Snow,heavy snow,4,3865
0,268.85,0,0,90,Mist,mist,5,3865
0,268.85,0,0,90,Snow,snow,6,3865
0,268.85,0,0,90,Fog,fog,7,3865
0,268.61,0,0,90,Snow,heavy snow,8,3380
0,268.61,0,0,90,Mist,mist,9,3380
0,268.79,0,0,90,Snow,heavy snow,10,2935
0,268.79,0,0,90,Mist,mist,11,2935
0,269.08,0,0,90,Snow,heavy snow,12,2885
0,269.46,0,0,90,Snow,heavy snow,13,3296
0,269.55,0,0,90,Snow,heavy snow,14,3900
0,269.46,0,0,90,Clouds,overcast clouds,15,4805
0,269.31,0,0,90,Clouds,overcast clouds,16,4520
0,268.9,0,0,90,Snow,heavy snow,17,2584
0,268.9,0,0,90,Mist,mist,18,2584
0,269,0,0,90,Snow,heavy snow,19,2176
0,269,0,0,90,Mist,mist,20,2176
0,268.72,0,0,90,Snow,heavy snow,21,1770
0,268.72,0,0,90,Mist,mist,22,1770
0,268.72,0,0,90,Snow,heavy snow,23,994
0,268.72,0,0,90,Mist,mist,24,994
0,268.72,0,0,90,Snow,snow,1,994
0,268.9,0,0,100,Clouds,overcast clouds,2,353
0,268.9,0,0,90,Snow,heavy snow,3,266
0,268.9,0,0,90,Mist,mist,4,266
0,268.9,0,0,90,Snow,snow,5,266
0,268.9,0,0,90,Snow,heavy snow,6,792
0,268.9,0,0,90,Mist,mist,7,792
0,268.9,0,0,90,Snow,snow,8,792
0,268.71,0,0,90,Snow,heavy snow,9,2542
0,268.71,0,0,90,Mist,mist,10,2542
0,268.71,0,0,90,Snow,snow,11,2542
0,268.71,0,0,90,Fog,fog,12,2542
0,268.62,0,0,90,Snow,heavy snow,13,6157
0,268.62,0,0,90,Mist,mist,14,6157
0,268.62,0,0,90,Snow,snow,15,6157
0,271.37,0,0,90,Snow,heavy snow,16,5393
0,271.37,0,0,90,Haze,haze,17,5393
0,271.52,0,0,90,Snow,heavy snow,18,5869
0,271.15,0,0,90,Snow,heavy snow,19,6720
0,270.76,0,0,90,Snow,heavy snow,20,6271
0,270.44,0,0,75,Snow,heavy snow,21,4906
0,269.72,0,0,75,Snow,heavy snow,22,3418
0,269.42,0,0,90,Clouds,overcast clouds,23,3072
0,268.66,0,0,90,Clouds,overcast clouds,24,2562
0,268.19,0,0,75,Clouds,broken clouds,1,1868
0,267.69,0,0,20,Clouds,few clouds,2,1335
0,267.31,0,0,90,Clouds,overcast clouds,3,359
0,267.31,0,0,90,Clouds,overcast clouds,4,295
0,267.44,0,0,90,Clouds,overcast clouds,5,327
0,266.86,0,0,90,Clouds,overcast clouds,6,782
0,266.83,0,0,90,Snow,heavy snow,7,2559
0,266.51,0,0,90,Clouds,overcast clouds,8,6920
0,266.9,0,0,90,Clouds,overcast clouds,9,6104
0,267.16,0,0,90,Snow,heavy snow,10,5239
0,269.8,0,0,90,Clouds,overcast clouds,11,5128
0,270.49,0,0,90,Clouds,overcast clouds,12,5452
0,270.77,0,0,20,Clouds,few clouds,13,6428
0,268.87,0,0,40,Clouds,scattered clouds,14,4818
0,266.28,0,0,20,Clouds,few clouds,15,3328
0,265.1,0,0,1,Clear,sky is clear,16,2934
0,264.05,0,0,1,Mist,mist,17,2457
0,262.97,0,0,1,Mist,mist,18,2621
0,262.3,0,0,1,Mist,mist,19,811
0,262.3,0,0,1,Fog,fog,20,811
0,260.21,0,0,20,Haze,haze,21,357
0,260.21,0,0,20,Fog,fog,22,357
0,259.73,0,0,40,Mist,mist,23,352
0,259.68,0,0,75,Mist,mist,24,722
0,259.68,0,0,75,Fog,fog,1,722
0,259.58,0,0,40,Mist,mist,2,2366
0,259.58,0,0,40,Fog,fog,3,2366
0,259.58,0,0,40,Haze,haze,4,2366
0,259.29,0,0,40,Mist,mist,5,5452
0,259.29,0,0,40,Haze,haze,6,5452
0,259.29,0,0,40,Fog,fog,7,5452
0,260.63,0,0,75,Mist,mist,8,5730
0,262.94,0,0,75,Mist,mist,9,5228
0,268.07,0,0,75,Mist,mist,10,4867
0,269.75,0,0,75,Clouds,broken clouds,11,5349
0,270.98,0,0,75,Clouds,broken clouds,12,5610
0,272.29,0,0,75,Clouds,broken clouds,13,5441
0,272.7,0,0,75,Clouds,broken clouds,14,5874
0,272.82,0,0,1,Clear,sky is clear,15,6023
0,272.37,0,0,75,Clouds,broken clouds,16,5836
0,271.65,0,0,1,Clear,sky is clear,17,4822
0,270.38,0,0,90,Clouds,overcast clouds,18,3795
0,270.12,0,0,75,Clouds,broken clouds,19,3302
0,269.54,0,0,1,Clear,sky is clear,20,3125
0,268.64,0,0,40,Clouds,scattered clouds,21,2648
0,267.96,0,0,20,Clouds,few clouds,22,3173
0,267.69,0,0,1,Clear,sky is clear,23,1198
0,267.46,0,0,1,Clear,sky is clear,24,747
0,266.88,0,0,1,Clear,sky is clear,1,624
0,266.39,0,0,1,Haze,haze,2,389
0,266.39,0,0,1,Mist,mist,3,389
0,265.48,0,0,1,Mist,mist,4,1232
0,265.48,0,0,1,Haze,haze,5,1232
0,266.09,0,0,1,Mist,mist,6,2903
0,268.02,0,0,1,Haze,haze,7,3656
0,268.02,0,0,1,Mist,mist,8,3656
0,272.8,0,0,40,Haze,haze,9,4566
0,275.11,0,0,40,Haze,haze,10,4573
0,276.16,0,0,40,Haze,haze,11,4776
0,276.63,0,0,75,Haze,haze,12,4393
0,276.11,0,0,90,Haze,haze,13,4361
0,275.66,0,0,1,Clear,sky is clear,14,3997
0,274.53,0,0,1,Clear,sky is clear,15,2579
0,274.41,0,0,40,Clouds,scattered clouds,16,3609
0,274.62,0,0,90,Haze,haze,17,1755
0,274.62,0,0,90,Mist,mist,18,1755
0,274.65,0,0,75,Mist,mist,19,1087
0,274.02,0,0,90,Rain,light rain,20,387
0,274.02,0,0,90,Mist,mist,21,387
0,274.02,0,0,90,Rain,moderate rain,22,387
0,273.88,0,0,90,Rain,light rain,23,380
0,273.88,0,0,90,Mist,mist,24,380
0,273.88,0,0,90,Rain,moderate rain,1,380
0,273.88,0,0,90,Snow,heavy snow,2,380
0,273.98,0,0,90,Rain,moderate rain,3,438
0,273.98,0,0,90,Mist,mist,4,438
0,273.98,0,0,90,Rain,light rain,5,438
0,273.98,0,0,90,Snow,heavy snow,6,438
0,274.19,0,0,90,Rain,light rain,7,704
0,274.19,0,0,90,Mist,mist,8,704
0,274.19,0,0,90,Drizzle,drizzle,9,704
0,274.66,0,0,90,Mist,mist,10,2177
0,274.66,0,0,90,Rain,light rain,11,2177
0,274.79,0,0,90,Mist,mist,12,2919
0,275.28,0,0,90,Drizzle,light intensity drizzle,13,4072
0,275.28,0,0,90,Mist,mist,14,4072
0,275.28,0,0,90,Drizzle,drizzle,15,4072
0,275.35,0,0,90,Rain,moderate rain,16,4112
0,275.35,0,0,90,Rain,light rain,17,4112
0,275.35,0,0,90,Mist,mist,18,4112
0,275.63,0,0,90,Rain,light rain,19,4230
0,275.63,0,0,90,Mist,mist,20,4230
0,275.63,0,0,90,Drizzle,light intensity drizzle,21,4230
0,275.63,0,0,90,Drizzle,drizzle,22,4230
0,275.49,0,0,90,Mist,mist,23,3590
0,275.49,0,0,90,Rain,light rain,24,3590
0,275.49,0,0,90,Drizzle,light intensity drizzle,1,3590
0,275.36,0,0,90,Rain,light rain,2,2743
0,275.36,0,0,90,Mist,mist,3,2743
0,275.36,0,0,90,Drizzle,light intensity drizzle,4,2743
0,275.36,0,0,90,Rain,moderate rain,5,2743
0,274.98,0,0,90,Rain,light rain,6,3283
0,274.98,0,0,90,Mist,mist,7,3283
0,274.98,0,0,90,Fog,fog,8,3283
0,274.98,0,0,90,Drizzle,light intensity drizzle,9,3283
0,274.83,0,0,90,Mist,mist,10,2462
0,274.83,0,0,90,Fog,fog,11,2462
0,274.83,0,0,90,Drizzle,light intensity drizzle,12,2462
0,274.67,0,0,90,Fog,fog,13,1070
0,274.67,0,0,90,Mist,mist,14,1070
0,274.67,0,0,90,Rain,light rain,15,1070
0,274.74,0,0,90,Rain,light rain,16,508
0,274.74,0,0,90,Mist,mist,17,508
0,274.74,0,0,90,Fog,fog,18,508
0,274.74,0,0,90,Rain,moderate rain,19,508
0,274.59,0,0,90,Rain,light rain,20,362
0,274.59,0,0,90,Mist,mist,21,362
0,274.59,0,0,90,Rain,moderate rain,22,362
0,274.59,0,0,90,Drizzle,light intensity drizzle,23,362
0,274.38,0,0,90,Drizzle,light intensity drizzle,24,721
0,274.16,0,0,90,Clouds,overcast clouds,1,2338
0,274.16,0,0,90,Clouds,overcast clouds,2,5230
0,274.24,0,0,90,Clouds,overcast clouds,3,6607
0,274.16,0,0,90,Mist,mist,4,4750
0,274.22,0,0,90,Snow,heavy snow,5,4129
0,274.24,0,0,90,Clouds,overcast clouds,6,4552
0,274.17,0,0,90,Clouds,overcast clouds,7,5054
0,273.81,0,0,90,Clouds,overcast clouds,8,5589
0,273.77,0,0,90,Clouds,overcast clouds,9,6330
0,273.29,0,0,90,Clouds,overcast clouds,10,4182
0,273.02,0,0,90,Clouds,overcast clouds,11,3075
0,272.36,0,0,90,Clouds,overcast clouds,12,2221
0,272.38,0,0,90,Clouds,overcast clouds,13,1717
0,271.97,0,0,90,Clouds,overcast clouds,14,997
0,271.16,0,0,90,Clouds,overcast clouds,15,258
0,271.01,0,0,90,Clouds,overcast clouds,16,321
0,270.68,0,0,90,Clouds,overcast clouds,17,755
0,270.21,0,0,90,Clouds,overcast clouds,18,5591
0,269.88,0,0,90,Clouds,overcast clouds,19,5013
0,269.91,0,0,90,Clouds,overcast clouds,20,4352
0,270.59,0,0,90,Clouds,overcast clouds,21,4917
0,270.83,0,0,90,Clouds,overcast clouds,22,5051
0,271.48,0,0,90,Clouds,overcast clouds,23,5702
0,271.69,0,0,90,Snow,heavy snow,24,6558
0,271.8,0,0,90,Clouds,overcast clouds,1,4700
0,270.27,0,0,40,Clouds,scattered clouds,2,3356
0,269.83,0,0,75,Clouds,broken clouds,3,3271
0,268.21,0,0,40,Clouds,scattered clouds,4,632
0,267.6,0,0,1,Clear,sky is clear,5,368
0,267.88,0,0,90,Clouds,overcast clouds,6,774
0,267.91,0,0,90,Snow,heavy snow,7,6850
0,267.67,0,0,90,Clouds,overcast clouds,8,5201
0,268.33,0,0,75,Clouds,broken clouds,9,4784
0,269.95,0,0,90,Snow,heavy snow,10,4969
0,270.28,0,0,90,Snow,heavy snow,11,5188
0,270.77,0,0,90,Snow,heavy snow,12,5774
0,271.1,0,0,90,Clouds,overcast clouds,13,6486
0,270.54,0,0,75,Snow,heavy snow,14,4628
0,270.31,0,0,90,Clouds,overcast clouds,15,3431
0,269.28,0,0,1,Clear,sky is clear,16,2460
0,268.69,0,0,40,Clouds,scattered clouds,17,1753
0,267.01,0,0,1,Clear,sky is clear,18,658
0,266.19,0,0,1,Clear,sky is clear,19,331
0,265.29,0,0,1,Clear,sky is clear,20,340
0,264.73,0,0,1,Clear,sky is clear,21,771
0,263.29,0,0,1,Clear,sky is clear,22,4336
0,262.78,0,0,1,Clear,sky is clear,23,4423
0,262.35,0,0,1,Clear,sky is clear,24,5615
0,264.22,0,0,1,Clear,sky is clear,1,4580
0,268.45,0,0,1,Clear,sky is clear,2,4759
0,269.68,0,0,1,Clear,sky is clear,3,5083
0,272.64,0,0,20,Clouds,few clouds,4,5718
0,272.11,0,0,1,Clear,sky is clear,5,4524
0,271.18,0,0,1,Clear,sky is clear,6,3461
0,269.15,0,0,1,Clear,sky is clear,7,3751
0,268.73,0,0,1,Clear,sky is clear,8,3350
0,268.64,0,0,40,Clouds,scattered clouds,9,786
0,268.84,0,0,90,Clouds,overcast clouds,10,459
0,269.11,0,0,90,Clouds,overcast clouds,11,356
0,269.05,0,0,90,Snow,snow,12,739
0,268.68,0,0,90,Snow,heavy snow,13,5664
0,268.68,0,0,90,Mist,mist,14,5664
0,268.68,0,0,90,Snow,shower snow,15,5664
0,269.42,0,0,90,Mist,mist,16,4631
0,270.84,0,0,75,Haze,haze,17,4492
0,274.41,0,0,20,Clouds,few clouds,18,5147
0,276.85,0,0,40,Clouds,scattered clouds,19,5803
0,277.2,0,0,90,Clouds,overcast clouds,20,6289
0,277.09,0,0,1,Clear,sky is clear,21,4700
0,276.16,0,0,1,Clear,sky is clear,22,3358
0,273.96,0,0,1,Clear,sky is clear,23,2602
0,273.06,0,0,1,Clear,sky is clear,24,2231
0,271.9,0,0,1,Clear,sky is clear,1,2372
0,271.88,0,0,1,Clear,sky is clear,2,815
0,272.11,0,0,90,Clouds,overcast clouds,3,410
0,272.34,0,0,40,Clouds,scattered clouds,4,369
0,272.63,0,0,90,Rain,light rain,5,1329
0,272.63,0,0,90,Snow,heavy snow,6,1329
0,272.72,0,0,90,Mist,mist,7,2224
0,272.72,0,0,90,Rain,light rain,8,2224
0,272.72,0,0,90,Snow,heavy snow,9,2224
0,272.87,0,0,90,Mist,mist,10,3570
0,272.87,0,0,90,Snow,snow,11,3570
0,272.87,0,0,90,Drizzle,drizzle,12,3570
0,272.87,0,0,90,Snow,heavy snow,13,3570
0,273.11,0,0,90,Mist,mist,14,4108
0,273.11,0,0,90,Snow,heavy snow,15,4108
0,273.11,0,0,90,Rain,light rain,16,4108
0,273.46,0,0,90,Snow,heavy snow,17,4815
0,273.46,0,0,90,Mist,mist,18,4815
0,273.79,0,0,90,Mist,mist,19,5155
0,273.79,0,0,90,Snow,heavy snow,20,5155
0,273.96,0,0,90,Snow,heavy snow,21,4905
0,273.99,0,0,90,Clouds,overcast clouds,22,4969
0,273.28,0,0,90,Snow,heavy snow,23,4386
0,272.4,0,0,90,Snow,heavy snow,24,3572
0,272.4,0,0,90,Mist,mist,1,3572
0,272.4,0,0,90,Snow,snow,2,3572
0,270.88,0,0,90,Snow,heavy snow,3,3620
0,270.88,0,0,90,Mist,mist,4,3620
0,270.26,0,0,90,Snow,heavy snow,5,2919
0,270.26,0,0,90,Mist,mist,6,2919
0,268.95,0,0,90,Mist,mist,7,1579
0,268.49,0,0,97,Clouds,overcast clouds,8,1049
0,267.5,0,0,90,Clouds,overcast clouds,9,402
0,266.9,0,0,90,Clouds,overcast clouds,10,308
0,266.23,0,0,90,Snow,heavy snow,11,687
0,265.6,0,0,1,Clear,sky is clear,12,970
0,265.97,0,0,1,Clear,sky is clear,13,3371
0,267.89,0,0,20,Clouds,few clouds,14,4238
0,268.52,0,0,75,Clouds,broken clouds,15,4319
0,269.37,0,0,1,Clear,sky is clear,16,4272
0,268.61,0,0,1,Clear,sky is clear,17,3543
0,267.72,0,0,1,Clear,sky is clear,18,2880
0,265.36,0,0,1,Clear,sky is clear,19,2206
0,264.53,0,0,1,Clear,sky is clear,20,1729
0,262.65,0,0,1,Clear,sky is clear,21,593
0,260.54,0,0,1,Clear,sky is clear,22,308
0,260.15,0,0,1,Clear,sky is clear,23,822
0,259.24,0,0,1,Clear,sky is clear,24,3992
0,260,0,0,1,Clear,sky is clear,1,3804
0,262.06,0,0,1,Clear,sky is clear,2,2946
0,267.11,0,0,90,Clouds,overcast clouds,3,3803
0,269.48,0,0,90,Clouds,overcast clouds,4,4922
0,270.02,0,0,75,Clouds,broken clouds,5,5339
0,270.24,0,0,75,Clouds,broken clouds,6,3699
0,270.09,0,0,90,Clouds,overcast clouds,7,2661
0,269.69,0,0,90,Clouds,overcast clouds,8,1966
0,269.78,0,0,90,Clouds,overcast clouds,9,1346
0,270.08,0,0,90,Clouds,overcast clouds,10,494
0,270.37,0,0,90,Clouds,overcast clouds,11,317
0,270.89,0,0,90,Clouds,overcast clouds,12,320
0,270.93,0,0,90,Snow,heavy snow,13,734
0,270.4,0,0,90,Snow,snow,14,5496
0,270.4,0,0,90,Fog,fog,15,5496
0,270.4,0,0,90,Snow,heavy snow,16,5496
0,270.4,0,0,90,Mist,mist,17,5496
0,270.45,0,0,90,Snow,heavy snow,18,6574
0,270.45,0,0,90,Mist,mist,19,6574
0,270.45,0,0,90,Snow,snow,20,6574
0,270.45,0,0,90,Fog,fog,21,6574
0,270.8,0,0,90,Snow,heavy snow,22,5005
0,270.8,0,0,90,Mist,mist,23,5005
0,270.8,0,0,90,Snow,snow,24,5005
0,270.32,0,0,90,Snow,heavy snow,1,4304
0,270.32,0,0,90,Mist,mist,2,4304
0,270.32,0,0,90,Fog,fog,3,4304
0,267.84,0,0,90,Snow,heavy snow,4,4755
0,267.84,0,0,90,Mist,mist,5,4755
0,267.28,0,0,90,Snow,heavy snow,6,4802
0,266.3,0,0,90,Snow,heavy snow,7,5862
0,265.93,0,0,75,Snow,heavy snow,8,6416
0,265.14,0,0,90,Snow,heavy snow,9,4438
0,264.7,0,0,90,Snow,heavy snow,10,3463
0,263.68,0,0,90,Snow,heavy snow,11,2730
0,263.34,0,0,90,Snow,heavy snow,12,2212
0,262.72,0,0,90,Clouds,overcast clouds,13,2676
0,262.33,0,0,90,Clouds,overcast clouds,14,685
0,261.65,0,0,1,Clear,sky is clear,15,472
0,260.96,0,0,20,Clouds,few clouds,16,282
0,260.41,0,0,20,Clouds,few clouds,17,351
0,259.85,0,0,1,Clear,sky is clear,18,5067
0,259.33,0,0,1,Clear,sky is clear,19,6761
0,259.22,0,0,1,Clear,sky is clear,20,6010
0,259.84,0,0,1,Clear,sky is clear,21,5266
0,261.04,0,0,1,Clear,sky is clear,22,4438
0,262.44,0,0,1,Clear,sky is clear,23,4728
0,264.03,0,0,1,Clear,sky is clear,24,4814
0,265.33,0,0,1,Clear,sky is clear,1,4906
0,266.35,0,0,1,Clear,sky is clear,2,5470
0,267.39,0,0,1,Clear,sky is clear,3,5786
0,267.65,0,0,1,Clear,sky is clear,4,6608
0,267.42,0,0,75,Clouds,broken clouds,5,6068
0,266.9,0,0,1,Snow,heavy snow,6,4529
0,265.87,0,0,1,Snow,heavy snow,7,3444
0,264.48,0,0,1,Clear,sky is clear,8,3080
0,263.29,0,0,1,Clear,sky is clear,9,2660
0,262.15,0,0,1,Clear,sky is clear,10,1727
0,261.42,0,0,1,Clear,sky is clear,11,1013
0,260.94,0,0,1,Clear,sky is clear,12,595
0,260.35,0,0,1,Clear,sky is clear,13,357
0,259.98,0,0,1,Clear,sky is clear,14,282
0,259.6,0,0,1,Clear,sky is clear,15,306
0,259.27,0,0,1,Clear,sky is clear,16,744
0,259.04,0,0,1,Clear,sky is clear,17,2581
0,258.68,0,0,1,Clear,sky is clear,18,5568
0,258.3,0,0,1,Clear,sky is clear,19,6847
0,258.33,0,0,1,Haze,haze,20,6005
0,259.22,0,0,1,Clear,sky is clear,21,5023
0,261,0,0,1,Clear,sky is clear,22,4433
0,262.36,0,0,1,Snow,heavy snow,23,4949
0,263.64,0,0,1,Snow,heavy snow,24,5122
0,264.79,0,0,1,Haze,haze,1,5211
0,265.97,0,0,1,Clear,sky is clear,2,5581
0,266.4,0,0,1,Snow,heavy snow,3,5836
0,266.77,0,0,1,Clear,sky is clear,4,6466
0,267.07,0,0,1,Clear,sky is clear,5,6246
0,266.89,0,0,1,Clear,sky is clear,6,4747
0,266.02,0,0,20,Clouds,few clouds,7,3553
0,264.84,0,0,1,Clear,sky is clear,8,3272
0,263.87,0,0,1,Clear,sky is clear,9,3066
0,263,0,0,1,Clear,sky is clear,10,3474
0,262.11,0,0,1,Clear,sky is clear,11,1432
0,261.31,0,0,1,Clear,sky is clear,12,789
0,260.66,0,0,1,Clear,sky is clear,13,435
0,259.8,0,0,1,Clear,sky is clear,14,374
0,259.39,0,0,1,Clear,sky is clear,15,360
0,258.59,0,0,1,Clear,sky is clear,16,673
0,258.12,0,0,1,Clear,sky is clear,17,2357
0,257.54,0,0,1,Clear,sky is clear,18,5183
0,257,0,0,1,Clear,sky is clear,19,6399
0,257.11,0,0,1,Clear,sky is clear,20,5560
0,259.24,0,0,1,Clear,sky is clear,21,4730
0,261.56,0,0,1,Clear,sky is clear,22,4814
0,264.66,0,0,1,Clear,sky is clear,23,5241
0,266.63,0,0,1,Clear,sky is clear,24,5460
0,267.64,0,0,1,Clear,sky is clear,1,5418
0,268.73,0,0,1,Clear,sky is clear,2,5807
0,269.62,0,0,1,Clear,sky is clear,3,5954
0,270.04,0,0,5,Clear,sky is clear,4,6497
0,270.29,0,0,1,Clear,sky is clear,5,6059
0,270.15,0,0,1,Clear,sky is clear,6,4762
0,269.53,0,0,1,Clear,sky is clear,7,3718
0,268.3,0,0,1,Clear,sky is clear,8,3123
0,267.03,0,0,1,Clear,sky is clear,9,4233
0,265.59,0,0,1,Clear,sky is clear,10,3226
0,264.41,0,0,1,Clear,sky is clear,11,1887
0,263.61,0,0,1,Clear,sky is clear,12,1266
0,263.01,0,0,1,Clear,sky is clear,13,798
0,262.56,0,0,1,Clear,sky is clear,14,580
0,262.16,0,0,1,Clear,sky is clear,15,436
0,261.18,0,0,1,Clear,sky is clear,16,394
0,261.08,0,0,1,Clear,sky is clear,17,734
0,260.22,0,0,1,Clear,sky is clear,18,1191
0,260,0,0,1,Clear,sky is clear,19,2004
0,259.96,0,0,1,Clear,sky is clear,20,2918
0,261.75,0,0,1,Clear,sky is clear,21,3763
0,264.87,0,0,1,Clear,sky is clear,22,4081
0,268.48,0,0,1,Clear,sky is clear,23,4531
0,270.91,0,0,1,Clear,sky is clear,24,4999
0,272.83,0,0,5,Clear,sky is clear,1,5000
0,273.81,0,0,1,Clear,sky is clear,2,4740
0,274.39,0,0,1,Clear,sky is clear,3,5505
0,274.75,0,0,1,Clear,sky is clear,4,6264
0,274.83,0,0,1,Clear,sky is clear,5,4678
0,274.49,0,0,1,Clear,sky is clear,6,4229
0,273.23,0,0,1,Clear,sky is clear,7,3613
0,271.87,0,0,75,Clouds,broken clouds,8,3030
0,271.05,0,0,1,Clear,sky is clear,9,3386
0,270.48,0,0,1,Clear,sky is clear,10,4260
0,269.99,0,0,1,Clear,sky is clear,11,2077
0,269.72,0,0,1,Clear,sky is clear,12,1297
0,269.38,0,0,1,Clear,sky is clear,13,875
0,268.93,0,0,1,Clear,sky is clear,14,647
0,268.13,0,0,1,Clear,sky is clear,15,361
0,266.82,0,0,1,Clear,sky is clear,16,277
0,266.14,0,0,1,Clear,sky is clear,17,464
0,265.49,0,0,1,Clear,sky is clear,18,738
0,264.53,0,0,1,Clear,sky is clear,19,1180
0,264.35,0,0,1,Clear,sky is clear,20,1774
0,266.2,0,0,1,Clear,sky is clear,21,2742
0,268.56,0,0,1,Clear,sky is clear,22,3550
0,271.8,0,0,40,Clouds,scattered clouds,23,3793
0,273.56,0,0,1,Clear,sky is clear,24,4409
0,274.12,0,0,1,Clear,sky is clear,1,4604
0,275.07,0,0,1,Clear,sky is clear,2,4652
0,276.1,0,0,1,Clear,sky is clear,3,4502
0,276.17,0,0,1,Clear,sky is clear,4,4471
0,275.87,0,0,1,Clear,sky is clear,5,4111
0,275.59,0,0,40,Clouds,scattered clouds,6,3496
0,274.18,0,0,90,Clouds,overcast clouds,7,3024
0,273.57,0,0,1,Clear,sky is clear,8,2677
0,272.55,0,0,40,Clouds,scattered clouds,9,2056
0,271.7,0,0,1,Clear,sky is clear,10,1581
0,271.27,0,0,1,Clear,sky is clear,11,1994
0,270.95,0,0,75,Clouds,broken clouds,12,1459
0,270.76,0,0,90,Clouds,overcast clouds,13,373
0,270.8,0,0,90,Clouds,overcast clouds,14,298
0,270.77,0,0,90,Clouds,overcast clouds,15,382
0,270.64,0,0,90,Clouds,overcast clouds,16,772
0,270.63,0,0,90,Clouds,overcast clouds,17,2460
0,270.75,0,0,90,Snow,heavy snow,18,5386
0,270.59,0,0,90,Snow,heavy snow,19,6581
0,270.59,0,0,90,Mist,mist,20,6581
0,270.57,0,0,90,Mist,mist,21,5684
0,270.57,0,0,90,Snow,heavy snow,22,5684
0,270.89,0,0,90,Snow,heavy snow,23,4504
0,271.52,0,0,75,Clouds,broken clouds,24,4315
0,272.14,0,0,75,Clouds,broken clouds,1,4484
0,272.48,0,0,75,Clouds,broken clouds,2,4677
0,272.67,0,0,75,Clouds,broken clouds,3,4681
0,272.68,0,0,90,Clouds,overcast clouds,4,5000
0,272.51,0,0,90,Clouds,overcast clouds,5,5223
0,272.56,0,0,90,Clouds,overcast clouds,6,5873
0,272.82,0,0,90,Clouds,overcast clouds,7,5589
0,273.22,0,0,90,Clouds,overcast clouds,8,4000
0,272.72,0,0,75,Clouds,broken clouds,9,2901
0,272.2,0,0,90,Clouds,overcast clouds,10,2547
0,271.73,0,0,90,Snow,heavy snow,11,2169
0,271.52,0,0,90,Snow,heavy snow,12,1556
0,271.57,0,0,90,Clouds,overcast clouds,13,919
0,271.6,0,0,90,Clouds,overcast clouds,14,519
0,271.16,0,0,40,Clouds,scattered clouds,15,303
0,270.53,0,0,1,Clear,sky is clear,16,221
0,269.78,0,0,1,Clear,sky is clear,17,318
0,269.28,0,0,1,Clear,sky is clear,18,724
0,268.96,0,0,1,Clear,sky is clear,19,2532
0,268.4,0,0,1,Clear,sky is clear,20,5550
0,267.96,0,0,1,Clear,sky is clear,21,6784
0,267.74,0,0,1,Clear,sky is clear,22,5829
0,268.64,0,0,1,Clear,sky is clear,23,4869
0,269.99,0,0,40,Clouds,scattered clouds,24,4346
0,271.54,0,0,1,Clear,sky is clear,1,4545
0,273.13,0,0,1,Clear,sky is clear,2,4878
0,274.46,0,0,1,Clear,sky is clear,3,4895
0,275.16,0,0,1,Clear,sky is clear,4,5170
0,275.74,0,0,1,Clear,sky is clear,5,5546
0,276.07,0,0,1,Clear,sky is clear,6,6376
0,276,0,0,1,Clear,sky is clear,7,5831
0,275.88,0,0,1,Clear,sky is clear,8,4279
0,275.21,0,0,1,Clear,sky is clear,9,2981
0,274.4,0,0,1,Clear,sky is clear,10,2738
0,273.84,0,0,40,Clouds,scattered clouds,11,2235
0,273.1,0,0,90,Clouds,overcast clouds,12,1571
0,272.42,0,0,90,Clouds,overcast clouds,13,1077
0,271.82,0,0,90,Clouds,overcast clouds,14,563
0,271.66,0,0,90,Clouds,overcast clouds,15,372
0,271.26,0,0,90,Clouds,overcast clouds,16,264
